"","pert_iname","mean","n","median","sd","sRGES"
"4427","BRD-K45675241",0.028189100818186,3,0.0284843386468381,0.00126455398425966,0.028189100818186
"5207","BRD-K55077180",0.0281893609446672,4,0.0270227948539712,0.00517984537536337,0.0281893609446672
"1672","BRD-K12744202",0.0281976288856836,2,0.0281976288856836,0.00879312786030888,0.0281976288856836
"1911","BRD-K15719180",0.0281976288856836,2,0.0281976288856836,0.00879312786030888,0.0281976288856836
"4893","BRD-K51322285",0.0281976288856836,2,0.0281976288856836,0.0093273541102824,0.0281976288856836
"4910","BRD-K51538472",0.0281976288856836,2,0.0281976288856836,0.0093273541102824,0.0281976288856836
"11147","SA-1459187",0.0282011947120305,2,0.0282011947120305,0.00441518817033984,0.0282011947120305
"9434","diphencyprone",0.028202044939267,6,0.0278423332670921,0.00288051904393032,0.028202044939267
"6462","BRD-K70399291",0.0282044945784023,3,0.029913599531644,0.00593526690991775,0.0282044945784023
"4105","BRD-K42006110",0.028205301058321,2,0.028205301058321,0.00340055213335113,0.028205301058321
"10245","lorazepam",0.0282072903228602,5,0.0278274929758373,0.00456989272207167,0.0282072903228602
"413","BRD-A10330754",0.0282077403113175,7,0.0280980854591574,0.0032813120942162,0.0282077403113175
"85","alcuronium",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"164","anethole",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"171","apafant",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"177","apramycin",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"184","arbutin",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"231","atractyloside",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"393","BRD-A02836799",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"745","BRD-K00944562",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"1503","BRD-K10355322",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"1532","BRD-K10799838",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"1634","BRD-K12266212",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"1708","BRD-K13226037",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"2746","BRD-K25496062",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"2936","BRD-K28013436",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"3756","BRD-K37728465",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"3888","BRD-K39405368",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"4280","BRD-K44070326",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"5065","BRD-K53325797",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"5501","BRD-K58784778",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"5607","BRD-K60202068",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"5661","BRD-K60833663",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"6726","BRD-K73224765",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"6911","BRD-K75234292",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"6994","BRD-K76132250",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"7060","BRD-K76846644",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"8024","BRD-K88511582",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"8948","BRD-K99750636",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9055","butacaine",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9060","butylparaben",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9086","canrenone",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9099","carbimazole",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9186","chloropyramine",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9201","CI-966",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9342","darifenacin",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9538","enoxacin",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9547","epiandrosterone",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9577","esmolol",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9588","etamsylate",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9604","etidronic-acid",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9671","florfenicol",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9732","gaboxadol",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9736","ganciclovir",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9764","gliclazide",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9930","ifosfamide",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9965","iopamidol",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"9967","iopromide",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10207","levisoprenaline",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10215","levopropoxyphene",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10216","levothyroxine",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10247","lorglumide",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10273","lymecycline",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10308","mecamylamine",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10349","metacycline",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10412","misoprostol",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10462","MW-A1-2",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10501","nadifloxacin",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10583","nomifensine",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10677","oxyphenbutazone",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10695","paromomycin",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10720","penbutolol",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10727","pentetic-acid",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10838","pralidoxime",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10879","propylthiouracil",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"10927","pyrithyldione",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"11020","rivastigmine",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"11055","roxithromycin",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"11485","spaglumic-acid",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"11486","sparfloxacin",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"11536","stanozolol",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"11551","streptozotocin",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"11561","sulfachlorpyridazine",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"11562","sulfadimethoxine",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"11571","sulfaquinoxaline",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"11582","suprofen",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"11684","ticarcillin",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"11860","viloxazine",0.0282100264364427,1,0.0282100264364427,NA,0.0282100264364427
"8071","BRD-K88964386",0.0282104769101407,4,0.02801875970614,0.000766155898938356,0.0282104769101407
"2459","BRD-K22280018",0.0282109389245576,3,0.0278274929758373,0.00421321701402938,0.0282109389245576
"10341","Merck60",0.0282130204228101,15,0.0275244707195137,0.0053034043621332,0.0282130204228101
"9027","BRL-50481",0.0282138586368501,3,0.0284843386468381,0.00388313833839284,0.0282138586368501
"5922","BRD-K63827443",0.0282176485483979,5,0.0279910398543793,0.00415963730028834,0.0282176485483979
"4014","BRD-K40963620",0.028219379495555,4,0.0288962548105902,0.00185529503283991,0.028219379495555
"2844","BRD-K26899819",0.028221603142755,2,0.028221603142755,0.00936125882978064,0.028221603142755
"11170","SA-1462738",0.0282260687913873,4,0.027883647635984,0.00367648033292711,0.0282260687913873
"2290","BRD-K20032655",0.0282294025073748,6,0.0282912120529977,0.00212538845766968,0.0282294025073748
"9331","dactinomycin",0.0282300859138037,18,0.0303622465596515,0.0145710399970294,0.0282300859138037
"11312","SA-427543",0.0282343906187601,7,0.0255177419628411,0.00552024449995335,0.0282343906187601
"10388","metrizamide",0.0282427315848965,2,0.0282427315848965,0.0020360224569334,0.0282427315848965
"9223","cisapride",0.0282438856874615,3,0.0254680447462168,0.00563505161319102,0.0282438856874615
"4958","BRD-K51973945",0.0282449700512727,2,0.0282449700512727,0.00524632979285249,0.0282449700512727
"11006","rifabutin",0.0282452279752848,9,0.0278274929758373,0.00309585591316847,0.0282452279752848
"1267","BRD-K07464613",0.0282460313036573,1,0.0282460313036573,NA,0.0282460313036573
"1537","BRD-K10837204",0.0282460313036573,1,0.0282460313036573,NA,0.0282460313036573
"5336","BRD-K56593673",0.0282460313036573,1,0.0282460313036573,NA,0.0282460313036573
"5351","BRD-K56864693",0.0282460313036573,1,0.0282460313036573,NA,0.0282460313036573
"8181","BRD-K90410459",0.0282460313036573,1,0.0282460313036573,NA,0.0282460313036573
"8435","BRD-K93450738",0.0282460313036573,1,0.0282460313036573,NA,0.0282460313036573
"10510","naloxone",0.0282481712900519,5,0.029279917508769,0.00367203180988115,0.0282481712900519
"6268","BRD-K68007071",0.0282518159833954,2,0.0282518159833954,0.000368793138397684,0.0282518159833954
"2902","BRD-K27671514",0.0282519954018948,3,0.0293743419278235,0.00212535364408474,0.0282519954018948
"6030","BRD-K65148580",0.0282520160411934,7,0.0278274929758373,0.00467128225402427,0.0282520160411934
"7644","BRD-K83998179",0.028252246041728,2,0.028252246041728,0.00393745523248871,0.028252246041728
"224","AT7867",0.0282547269340212,13,0.0283787390792374,0.00367429470975949,0.0282547269340212
"8407","BRD-K93158953",0.0282590759063961,6,0.0265657971568662,0.00683396990338367,0.0282590759063961
"9809","guaifenesin",0.0282618123285988,3,0.0271714970991867,0.00221524275126163,0.0282618123285988
"10196","LE-135",0.0282625876170036,39,0.0284843386468381,0.0097026868175183,0.0282625876170036
"11548","STK-721917",0.0282626761862904,9,0.0293743419278235,0.00729973746514525,0.0282626761862904
"10060","KIN001-055",0.0282628243135322,33,0.0268744485769193,0.00416969276101562,0.0282628243135322
"4721","BRD-K49098390",0.0282638892272539,2,0.0282638892272539,0.00888683413400509,0.0282638892272539
"2462","BRD-K22322324",0.0282641501808127,3,0.0282100264364427,0.000198733278609401,0.0282641501808127
"10338","merbromin",0.0282641501808127,3,0.0282100264364427,0.000198733278609401,0.0282641501808127
"10721","penciclovir",0.0282641501808127,3,0.0282100264364427,0.000198733278609401,0.0282641501808127
"182","arachidonamide",0.0282660106357564,3,0.0282100264364427,0.000201827282757125,0.0282660106357564
"10529","necrostatin-1",0.0282687835917284,27,0.0287019136117289,0.0121714434170622,0.0282687835917284
"374","BMY-14802",0.0282717452256964,2,0.0282717452256964,0.00575470847457542,0.0282717452256964
"1343","BRD-K08251038",0.0282721536888749,7,0.0280980854591574,0.00562946619890419,0.0282721536888749
"1863","BRD-K15108654",0.0282722342063371,2,0.0282722342063371,0.00330589436765441,0.0282722342063371
"2537","BRD-K23165181",0.0282736326529489,5,0.0284843386468381,0.00284808889185442,0.0282736326529489
"10855","PRL-3-inhibitor-I",0.0282748818412558,35,0.0283012345678691,0.0107282119624959,0.0282748818412558
"359","blebbistatin",0.0282765662826965,18,0.0277205539169255,0.00356090841429825,0.0282765662826965
"2347","BRD-K20718732",0.0282789520102725,4,0.0289462216536425,0.00269529074180678,0.0282789520102725
"10718","pemoline",0.0282792888551277,4,0.0281559158113377,0.00317229065335185,0.0282792888551277
"9549","epicatechin",0.0282823173778497,3,0.0284843386468381,0.00365024726630499,0.0282823173778497
"2334","BRD-K20490522",0.0282831231636157,3,0.0280204801795871,0.000986477965267933,0.0282831231636157
"9230","cladribine",0.0282837927694001,10,0.0278274929758373,0.00443334486179293,0.0282837927694001
"4714","BRD-K49010888",0.0282851444057202,27,0.0271714970991867,0.00516667409679191,0.0282851444057202
"5689","BRD-K61105081",0.0282853262167372,11,0.0312133929497321,0.020236926310942,0.0282853262167372
"11361","SA-97110",0.0282881834741959,5,0.0255177419628411,0.0043227838867532,0.0282881834741959
"472","BRD-A32917072",0.0282912120529977,2,0.0282912120529977,0.000273122248263917,0.0282912120529977
"7626","BRD-K83780283",0.0282912120529977,2,0.0282912120529977,0.000273122248263917,0.0282912120529977
"9227","citiolone",0.0282912120529977,2,0.0282912120529977,0.000273122248263917,0.0282912120529977
"9614","eucatropine",0.0282912120529977,2,0.0282912120529977,0.000273122248263917,0.0282912120529977
"9629","famprofazone",0.0282912120529977,2,0.0282912120529977,0.000273122248263917,0.0282912120529977
"9894","hydroxychloroquine",0.0282912120529977,2,0.0282912120529977,0.000273122248263917,0.0282912120529977
"11192","SA-1919551",0.0282912120529977,2,0.0282912120529977,0.000273122248263917,0.0282912120529977
"11201","SA-1920327",0.0282912120529977,2,0.0282912120529977,0.000273122248263917,0.0282912120529977
"11859","vigabatrin",0.0282912120529977,2,0.0282912120529977,0.000273122248263917,0.0282912120529977
"6257","BRD-K67808578",0.028293724419617,5,0.0282100264364427,0.00107335769902655,0.028293724419617
"11460","SID-26681509",0.0282947640132309,50,0.0291152697775579,0.0123216704788758,0.0282947640132309
"10955","racecadotril",0.0282949317316699,3,0.0284843386468381,0.000407231920649143,0.0282949317316699
"11364","SA-97378",0.028295576023633,3,0.0284843386468381,0.00312628642093041,0.028295576023633
"9439","dipivefrine",0.0283038751629698,5,0.0284843386468381,0.0018678231088177,0.0283038751629698
"11686","tienilic-acid",0.028304131864185,4,0.0284269569850145,0.00315172410021991,0.028304131864185
"3128","BRD-K30371494",0.0283043076432484,2,0.0283043076432484,0.00894399440607412,0.0283043076432484
"4702","BRD-K48864121",0.0283043076432484,2,0.0283043076432484,0.00894399440607412,0.0283043076432484
"5041","BRD-K53039836",0.0283043076432484,2,0.0283043076432484,0.00894399440607412,0.0283043076432484
"5107","BRD-K53808186",0.0283047130780574,5,0.0295672663981983,0.00468053564866492,0.0283047130780574
"10564","nisoldipine",0.028305817861639,9,0.0282100264364427,0.002171563706475,0.028305817861639
"9373","desoximetasone",0.0283088684578395,4,0.027499495037512,0.00386622339307891,0.0283088684578395
"3735","BRD-K37498076",0.0283089572413675,3,0.0245352546784057,0.00682640087798168,0.0283089572413675
"11933","withaferin-a",0.0283110149635268,145,0.0281220184033959,0.00666991670244488,0.0283110149635268
"9984","isoliquiritigenin",0.0283150831984135,32,0.0281866955804103,0.00503787435307095,0.0283150831984135
"8109","BRD-K89401337",0.0283178685112781,3,0.0282100264364427,0.00164091185291424,0.0283178685112781
"1814","BRD-K14475668",0.0283189188224127,5,0.0265910423245061,0.00842938846081295,0.0283189188224127
"7886","BRD-K86895142",0.0283192540760912,2,0.0283192540760912,0.00244406049774423,0.0283192540760912
"10490","mycophenolate-mofetil",0.0283217074010635,8,0.0282912120529977,0.00219318485092089,0.0283217074010635
"1965","BRD-K16360094",0.0283235685922526,2,0.0283235685922526,0.00356780768382557,0.0283235685922526
"10918","purvalanol-a",0.0283236146916988,11,0.0280980854591574,0.00206218978718635,0.0283236146916988
"7537","BRD-K82594686",0.0283242302558784,7,0.0282100264364427,0.00230261972242201,0.0283242302558784
"9498","efavirenz",0.0283276796700786,4,0.0279627892174973,0.00131612013142542,0.0283276796700786
"1566","BRD-K11359987",0.0283279320249742,4,0.0281100519312767,0.00567502866838975,0.0283279320249742
"2586","BRD-K23786503",0.0283345949913749,3,0.0276132848503352,0.00283042900679131,0.0283345949913749
"5479","BRD-K58519325",0.0283355245157459,2,0.0283355245157459,0.000335789534064559,0.0283355245157459
"1623","BRD-K12132598",0.0283384500780928,3,0.0282100264364427,0.00420158231912872,0.0283384500780928
"4222","BRD-K43498025",0.0283384500780928,3,0.0282100264364427,0.00386900608465146,0.0283384500780928
"9910","I-OMe-AG-538",0.0283405717993932,4,0.0282002282740859,0.00351024389690421,0.0283405717993932
"136","aminosalicylic-acid",0.0283471825416404,2,0.0283471825416404,0.00019396802413283,0.0283471825416404
"6333","BRD-K68826049",0.0283471825416404,2,0.0283471825416404,0.00019396802413283,0.0283471825416404
"9140","cefsulodin",0.0283471825416404,2,0.0283471825416404,0.00019396802413283,0.0283471825416404
"9301","cyclizine",0.0283471825416404,2,0.0283471825416404,0.00019396802413283,0.0283471825416404
